content_id,content_name,platform,mention_count,sentiment_score,trending_rank,recorded_date,source
C004,Panchayat S3,YouTube,7460.0,0.39,4,2024-02-19,SOCIAL
C004,Panchayat S3,Facebook,,-0.247,46,2024-02-19,SOCIAL
C005,Mirzapur S3,Twitter,14606.0,-0.317,42,2024-02-19,SOCIAL
C005,Mirzapur S3,Instagram,34061.0,0.441,43,2024-02-19,SOCIAL
C005,Mirzapur S3,YouTube,28419.0,0.621,38,2024-02-19,SOCIAL
C005,Mirzapur S3,Facebook,38785.0,-0.924,12,2024-02-19,SOCIAL
C001,Anupamaa S1,Twitter,7024.0,0.556,5,2024-02-20,SOCIAL
C001,Anupamaa S1,Instagram,6470.0,-0.178,27,2024-02-20,SOCIAL
C001,Anupamaa S1,YouTube,37350.0,-0.393,2,2024-02-20,SOCIAL
C001,Anupamaa S1,Facebook,9084.0,0.922,5,2024-02-20,SOCIAL
C002,KBC Season 15,Twitter,10635.0,0.825,19,2024-02-20,SOCIAL
C002,KBC Season 15,Instagram,28291.0,0.926,28,2024-02-20,SOCIAL
C002,KBC Season 15,YouTube,17026.0,-0.712,8,2024-02-20,SOCIAL
C002,KBC Season 15,Facebook,9866.0,0.411,47,2024-02-20,SOCIAL
C003,IPL 2024 Final,Twitter,47759.0,-0.307,34,2024-02-20,SOCIAL
C003,IPL 2024 Final,Instagram,12561.0,-0.207,11,2024-02-20,SOCIAL
C003,IPL 2024 Final,YouTube,3479.0,-0.086,18,2024-02-20,SOCIAL
C003,IPL 2024 Final,Facebook,40856.0,0.018,36,2024-02-20,SOCIAL
C004,Panchayat S3,Twitter,17366.0,0.17,45,2024-02-20,SOCIAL
C004,Panchayat S3,Instagram,47573.0,-0.358,5,2024-02-20,SOCIAL
C004,Panchayat S3,YouTube,11382.0,-0.222,38,2024-02-20,SOCIAL
C004,Panchayat S3,Facebook,9840.0,-0.999,15,2024-02-20,SOCIAL
C005,Mirzapur S3,Twitter,5279.0,0.448,17,2024-02-20,SOCIAL
C005,Mirzapur S3,Instagram,48930.0,-0.135,27,2024-02-20,SOCIAL
C005,Mirzapur S3,YouTube,45113.0,-0.292,46,2024-02-20,SOCIAL
C005,Mirzapur S3,Facebook,7963.0,0.518,26,2024-02-20,SOCIAL
C001,Anupamaa S1,Twitter,,-0.018,33,2024-02-21,SOCIAL
C001,Anupamaa S1,Instagram,41500.0,-0.807,2,2024-02-21,SOCIAL
C001,Anupamaa S1,YouTube,,0.96,40,2024-02-21,SOCIAL
C001,Anupamaa S1,Facebook,22733.0,0.699,20,2024-02-21,SOCIAL
C002,KBC Season 15,Twitter,15508.0,0.854,37,2024-02-21,SOCIAL
C002,KBC Season 15,Instagram,44363.0,0.508,19,2024-02-21,SOCIAL
C002,KBC Season 15,YouTube,42648.0,-0.799,18,2024-02-21,SOCIAL
C002,KBC Season 15,Facebook,23149.0,-0.921,25,2024-02-21,SOCIAL
C003,IPL 2024 Final,Twitter,9548.0,0.751,46,2024-02-21,SOCIAL
C003,IPL 2024 Final,Instagram,37032.0,0.755,13,2024-02-21,SOCIAL
C003,IPL 2024 Final,YouTube,8631.0,0.538,15,2024-02-21,SOCIAL
C003,IPL 2024 Final,Facebook,1605.0,-0.056,10,2024-02-21,SOCIAL
C004,Panchayat S3,Twitter,17874.0,0.787,36,2024-02-21,SOCIAL
C004,Panchayat S3,Instagram,32160.0,-0.229,7,2024-02-21,SOCIAL
C004,Panchayat S3,YouTube,12312.0,-0.174,14,2024-02-21,SOCIAL
C004,Panchayat S3,Facebook,43976.0,0.733,24,2024-02-21,SOCIAL
C005,Mirzapur S3,Twitter,23892.0,-0.02,21,2024-02-21,SOCIAL
C005,Mirzapur S3,Instagram,,-0.206,33,2024-02-21,SOCIAL
C005,Mirzapur S3,YouTube,48981.0,-0.973,21,2024-02-21,SOCIAL
C005,Mirzapur S3,Facebook,33130.0,-0.6,16,2024-02-21,SOCIAL
C001,Anupamaa S1,Twitter,20566.0,0.769,3,2024-02-22,SOCIAL
C001,Anupamaa S1,Instagram,34052.0,-0.562,18,2024-02-22,SOCIAL
C001,Anupamaa S1,YouTube,41616.0,0.631,18,2024-02-22,SOCIAL
C001,Anupamaa S1,Facebook,9324.0,0.351,31,2024-02-22,SOCIAL
C002,KBC Season 15,Twitter,33848.0,0.061,37,2024-02-22,SOCIAL
C002,KBC Season 15,Instagram,35864.0,0.856,8,2024-02-22,SOCIAL
C002,KBC Season 15,YouTube,38734.0,-0.656,28,2024-02-22,SOCIAL
C002,KBC Season 15,Facebook,,-0.234,25,2024-02-22,SOCIAL
C003,IPL 2024 Final,Twitter,40288.0,-0.608,24,2024-02-22,SOCIAL
C003,IPL 2024 Final,Instagram,43635.0,0.831,27,2024-02-22,SOCIAL
C003,IPL 2024 Final,YouTube,9410.0,0.904,28,2024-02-22,SOCIAL
C003,IPL 2024 Final,Facebook,45211.0,-0.674,16,2024-02-22,SOCIAL
C004,Panchayat S3,Twitter,27252.0,0.078,6,2024-02-22,SOCIAL
C004,Panchayat S3,Instagram,11504.0,-0.06,15,2024-02-22,SOCIAL
C004,Panchayat S3,YouTube,16766.0,-0.754,14,2024-02-22,SOCIAL
C004,Panchayat S3,Facebook,40275.0,0.479,46,2024-02-22,SOCIAL
C005,Mirzapur S3,Twitter,49421.0,0.999,22,2024-02-22,SOCIAL
C005,Mirzapur S3,Instagram,41700.0,0.98,36,2024-02-22,SOCIAL
C005,Mirzapur S3,YouTube,49147.0,0.558,3,2024-02-22,SOCIAL
C005,Mirzapur S3,Facebook,10651.0,0.81,9,2024-02-22,SOCIAL
C001,Anupamaa S1,Twitter,33780.0,-0.965,30,2024-02-23,SOCIAL
C001,Anupamaa S1,Instagram,32680.0,-0.839,2,2024-02-23,SOCIAL
C001,Anupamaa S1,YouTube,27657.0,-0.74,19,2024-02-23,SOCIAL
C001,Anupamaa S1,Facebook,23880.0,0.735,2,2024-02-23,SOCIAL
C002,KBC Season 15,Twitter,8850.0,0.498,43,2024-02-23,SOCIAL
C002,KBC Season 15,Instagram,49802.0,0.143,18,2024-02-23,SOCIAL
C002,KBC Season 15,YouTube,29907.0,-0.554,24,2024-02-23,SOCIAL
C002,KBC Season 15,Facebook,43808.0,-0.573,7,2024-02-23,SOCIAL
C003,IPL 2024 Final,Twitter,42209.0,-0.436,16,2024-02-23,SOCIAL
C003,IPL 2024 Final,Instagram,40816.0,-0.854,48,2024-02-23,SOCIAL
C003,IPL 2024 Final,YouTube,14318.0,-0.627,16,2024-02-23,SOCIAL
C003,IPL 2024 Final,Facebook,48331.0,0.4,34,2024-02-23,SOCIAL
C004,Panchayat S3,Twitter,28358.0,0.676,48,2024-02-23,SOCIAL
C004,Panchayat S3,Instagram,28080.0,0.933,37,2024-02-23,SOCIAL
C004,Panchayat S3,YouTube,41856.0,-0.9,28,2024-02-23,SOCIAL
C004,Panchayat S3,Facebook,27758.0,0.279,48,2024-02-23,SOCIAL
C005,Mirzapur S3,Twitter,,-0.059,42,2024-02-23,SOCIAL
C005,Mirzapur S3,Instagram,,-0.729,4,2024-02-23,SOCIAL
C005,Mirzapur S3,YouTube,46789.0,0.853,6,2024-02-23,SOCIAL
C005,Mirzapur S3,Facebook,,0.745,19,2024-02-23,SOCIAL
C001,Anupamaa S1,Twitter,200.0,99.0,33,2024-02-24,SOCIAL
C001,Anupamaa S1,Instagram,16505.0,-0.506,30,2024-02-24,SOCIAL
C001,Anupamaa S1,YouTube,36656.0,-0.653,2,2024-02-24,SOCIAL
C001,Anupamaa S1,Facebook,5666.0,0.285,29,2024-02-24,SOCIAL
C002,KBC Season 15,Twitter,30821.0,0.423,40,2024-02-24,SOCIAL
C002,KBC Season 15,Instagram,,-0.308,15,2024-02-24,SOCIAL
C002,KBC Season 15,YouTube,12446.0,0.733,48,2024-02-24,SOCIAL
C002,KBC Season 15,Facebook,18614.0,-0.715,21,2024-02-24,SOCIAL
C003,IPL 2024 Final,Twitter,13976.0,0.183,40,2024-02-24,SOCIAL
C003,IPL 2024 Final,Instagram,8598.0,-0.732,9,2024-02-24,SOCIAL
C003,IPL 2024 Final,YouTube,23698.0,0.77,32,2024-02-24,SOCIAL
C003,IPL 2024 Final,Facebook,31353.0,-0.098,12,2024-02-24,SOCIAL
C004,Panchayat S3,Twitter,,-0.088,24,2024-02-24,SOCIAL
C004,Panchayat S3,Instagram,29322.0,0.349,4,2024-02-24,SOCIAL
C004,Panchayat S3,YouTube,10903.0,0.99,43,2024-02-24,SOCIAL
C004,Panchayat S3,Facebook,34255.0,0.051,23,2024-02-24,SOCIAL
C005,Mirzapur S3,Twitter,12335.0,-0.814,19,2024-02-24,SOCIAL
C005,Mirzapur S3,Instagram,34593.0,-0.382,3,2024-02-24,SOCIAL
C005,Mirzapur S3,YouTube,14994.0,0.422,13,2024-02-24,SOCIAL
C005,Mirzapur S3,Facebook,34915.0,-0.539,26,2024-02-24,SOCIAL
C001,Anupamaa S1,Twitter,46729.0,0.532,32,2024-02-25,SOCIAL
C001,Anupamaa S1,Instagram,35621.0,0.664,20,2024-02-25,SOCIAL
C001,Anupamaa S1,YouTube,11657.0,0.623,2,2024-02-25,SOCIAL
C001,Anupamaa S1,Facebook,49784.0,0.496,43,2024-02-25,SOCIAL
C002,KBC Season 15,Twitter,18801.0,-0.076,45,2024-02-25,SOCIAL
C002,KBC Season 15,Instagram,41115.0,0.384,38,2024-02-25,SOCIAL
C002,KBC Season 15,YouTube,36829.0,-0.507,43,2024-02-25,SOCIAL
C002,KBC Season 15,Facebook,33062.0,0.583,20,2024-02-25,SOCIAL
C003,IPL 2024 Final,Twitter,29399.0,0.506,4,2024-02-25,SOCIAL
C003,IPL 2024 Final,Instagram,25221.0,0.152,47,2024-02-25,SOCIAL
C003,IPL 2024 Final,YouTube,16119.0,0.365,12,2024-02-25,SOCIAL
C003,IPL 2024 Final,Facebook,34586.0,-0.319,9,2024-02-25,SOCIAL
C004,Panchayat S3,Twitter,42384.0,0.278,10,2024-02-25,SOCIAL
C004,Panchayat S3,Instagram,20890.0,-0.379,6,2024-02-25,SOCIAL
C004,Panchayat S3,YouTube,27604.0,0.425,46,2024-02-25,SOCIAL
C004,Panchayat S3,Facebook,42397.0,-0.052,19,2024-02-25,SOCIAL
C005,Mirzapur S3,Twitter,27068.0,0.492,29,2024-02-25,SOCIAL
C005,Mirzapur S3,Instagram,42360.0,-0.095,43,2024-02-25,SOCIAL
C005,Mirzapur S3,YouTube,4572.0,0.04,49,2024-02-25,SOCIAL
C005,Mirzapur S3,Facebook,37423.0,0.034,28,2024-02-25,SOCIAL
C001,Anupamaa S1,Twitter,14206.0,0.435,48,2024-02-26,SOCIAL
C001,Anupamaa S1,Instagram,5239.0,0.746,37,2024-02-26,SOCIAL
C001,Anupamaa S1,YouTube,21436.0,0.237,19,2024-02-26,SOCIAL
C001,Anupamaa S1,Facebook,41860.0,-0.344,38,2024-02-26,SOCIAL
C002,KBC Season 15,Twitter,8951.0,0.409,5,2024-02-26,SOCIAL
C002,KBC Season 15,Instagram,7621.0,0.425,22,2024-02-26,SOCIAL
C002,KBC Season 15,YouTube,49142.0,-0.124,15,2024-02-26,SOCIAL
C002,KBC Season 15,Facebook,41555.0,-0.336,41,2024-02-26,SOCIAL
C003,IPL 2024 Final,Twitter,3485.0,-0.825,18,2024-02-26,SOCIAL
C003,IPL 2024 Final,Instagram,30287.0,-0.572,32,2024-02-26,SOCIAL
C003,IPL 2024 Final,YouTube,37517.0,-0.155,26,2024-02-26,SOCIAL
C003,IPL 2024 Final,Facebook,44316.0,-0.607,38,2024-02-26,SOCIAL
C004,Panchayat S3,Twitter,24942.0,0.767,23,2024-02-26,SOCIAL
C004,Panchayat S3,Instagram,19240.0,0.532,37,2024-02-26,SOCIAL
C004,Panchayat S3,YouTube,40881.0,0.756,44,2024-02-26,SOCIAL
C004,Panchayat S3,Facebook,30558.0,0.14,46,2024-02-26,SOCIAL
C005,Mirzapur S3,Twitter,31471.0,0.108,41,2024-02-26,SOCIAL
C005,Mirzapur S3,Instagram,10172.0,0.62,9,2024-02-26,SOCIAL
C005,Mirzapur S3,YouTube,,-0.912,46,2024-02-26,SOCIAL
C005,Mirzapur S3,Facebook,42357.0,-0.753,2,2024-02-26,SOCIAL
C001,Anupamaa S1,Twitter,6484.0,0.485,12,2024-02-27,SOCIAL
C001,Anupamaa S1,Instagram,33170.0,0.634,43,2024-02-27,SOCIAL
C001,Anupamaa S1,YouTube,27377.0,0.192,26,2024-02-27,SOCIAL
C001,Anupamaa S1,Facebook,12040.0,-0.361,21,2024-02-27,SOCIAL
C002,KBC Season 15,Twitter,32110.0,-0.353,22,2024-02-27,SOCIAL
C002,KBC Season 15,Instagram,7156.0,-0.493,38,2024-02-27,SOCIAL
C002,KBC Season 15,YouTube,49563.0,0.522,37,2024-02-27,SOCIAL
C002,KBC Season 15,Facebook,45928.0,-0.205,7,2024-02-27,SOCIAL
C003,IPL 2024 Final,Twitter,41549.0,0.395,43,2024-02-27,SOCIAL
C003,IPL 2024 Final,Instagram,1018.0,0.328,1,2024-02-27,SOCIAL
C003,IPL 2024 Final,YouTube,202.0,0.426,41,2024-02-27,SOCIAL
C003,IPL 2024 Final,Facebook,23236.0,0.03,31,2024-02-27,SOCIAL
C004,Panchayat S3,Twitter,12118.0,-0.454,43,2024-02-27,SOCIAL
C004,Panchayat S3,Instagram,11535.0,-0.032,44,2024-02-27,SOCIAL
C004,Panchayat S3,YouTube,42115.0,-0.414,47,2024-02-27,SOCIAL
C004,Panchayat S3,Facebook,45468.0,0.178,26,2024-02-27,SOCIAL
C005,Mirzapur S3,Twitter,,-0.301,43,2024-02-27,SOCIAL
C005,Mirzapur S3,Instagram,8521.0,0.238,34,2024-02-27,SOCIAL
C005,Mirzapur S3,YouTube,13100.0,0.707,23,2024-02-27,SOCIAL
C005,Mirzapur S3,Facebook,7634.0,-0.087,38,2024-02-27,SOCIAL
C001,Anupamaa S1,Twitter,30557.0,-0.689,22,2024-02-28,SOCIAL
C001,Anupamaa S1,Instagram,4290.0,-0.64,14,2024-02-28,SOCIAL
C001,Anupamaa S1,YouTube,16878.0,-0.589,16,2024-02-28,SOCIAL
C001,Anupamaa S1,Facebook,21566.0,-0.536,28,2024-02-28,SOCIAL
C002,KBC Season 15,Twitter,30462.0,-0.254,29,2024-02-28,SOCIAL
C002,KBC Season 15,Instagram,44654.0,-0.032,29,2024-02-28,SOCIAL
C002,KBC Season 15,YouTube,14037.0,-0.499,47,2024-02-28,SOCIAL
C002,KBC Season 15,Facebook,8624.0,-0.224,50,2024-02-28,SOCIAL
C003,IPL 2024 Final,Twitter,22041.0,0.064,31,2024-02-28,SOCIAL
C003,IPL 2024 Final,Instagram,21246.0,-0.904,43,2024-02-28,SOCIAL
C003,IPL 2024 Final,YouTube,4661.0,-0.982,46,2024-02-28,SOCIAL
C003,IPL 2024 Final,Facebook,,0.181,39,2024-02-28,SOCIAL
C004,Panchayat S3,Twitter,6139.0,-0.486,31,2024-02-28,SOCIAL
C004,Panchayat S3,Instagram,31385.0,-0.85,44,2024-02-28,SOCIAL
C004,Panchayat S3,YouTube,41240.0,-0.635,33,2024-02-28,SOCIAL
C004,Panchayat S3,Facebook,2055.0,0.911,27,2024-02-28,SOCIAL
C005,Mirzapur S3,Twitter,5692.0,0.881,37,2024-02-28,SOCIAL
C005,Mirzapur S3,Instagram,39181.0,-0.93,17,2024-02-28,SOCIAL
C005,Mirzapur S3,YouTube,25942.0,-0.214,46,2024-02-28,SOCIAL
C005,Mirzapur S3,Facebook,27120.0,0.208,32,2024-02-28,SOCIAL
C001,Anupamaa S1,Twitter,43911.0,-0.454,10,2024-02-29,SOCIAL
C001,Anupamaa S1,Instagram,49250.0,-0.82,8,2024-02-29,SOCIAL
C001,Anupamaa S1,YouTube,49297.0,0.871,19,2024-02-29,SOCIAL
C001,Anupamaa S1,Facebook,15190.0,-0.263,28,2024-02-29,SOCIAL
C002,KBC Season 15,Twitter,32897.0,0.313,16,2024-02-29,SOCIAL
C002,KBC Season 15,Instagram,48291.0,-0.899,10,2024-02-29,SOCIAL
C002,KBC Season 15,YouTube,22923.0,0.514,25,2024-02-29,SOCIAL
C002,KBC Season 15,Facebook,37640.0,-0.257,10,2024-02-29,SOCIAL
C003,IPL 2024 Final,Twitter,23850.0,-0.348,29,2024-02-29,SOCIAL
C003,IPL 2024 Final,Instagram,47787.0,0.472,25,2024-02-29,SOCIAL
C003,IPL 2024 Final,YouTube,32187.0,-0.586,47,2024-02-29,SOCIAL
C003,IPL 2024 Final,Facebook,789.0,-0.051,36,2024-02-29,SOCIAL
C004,Panchayat S3,Twitter,49859.0,-0.813,4,2024-02-29,SOCIAL
C004,Panchayat S3,Instagram,43431.0,-0.002,34,2024-02-29,SOCIAL
C004,Panchayat S3,YouTube,45226.0,-0.552,39,2024-02-29,SOCIAL
C004,Panchayat S3,Facebook,19599.0,0.623,25,2024-02-29,SOCIAL
C005,Mirzapur S3,Twitter,17665.0,0.895,27,2024-02-29,SOCIAL
C005,Mirzapur S3,Instagram,49197.0,0.357,5,2024-02-29,SOCIAL
C005,Mirzapur S3,YouTube,12120.0,0.36,6,2024-02-29,SOCIAL
C005,Mirzapur S3,Facebook,17159.0,0.219,41,2024-02-29,SOCIAL
C001,Anupamaa S1,Twitter,39912.0,-0.591,26,2024-03-01,SOCIAL
C001,Anupamaa S1,Instagram,44020.0,0.864,7,2024-03-01,SOCIAL
C001,Anupamaa S1,YouTube,37659.0,-0.21,29,2024-03-01,SOCIAL
C001,Anupamaa S1,Facebook,21972.0,-0.211,20,2024-03-01,SOCIAL
C002,KBC Season 15,Twitter,16855.0,-0.554,49,2024-03-01,SOCIAL
C002,KBC Season 15,Instagram,,0.166,5,2024-03-01,SOCIAL
C002,KBC Season 15,YouTube,41358.0,0.21,22,2024-03-01,SOCIAL
C002,KBC Season 15,Facebook,25871.0,0.777,26,2024-03-01,SOCIAL
C003,IPL 2024 Final,Twitter,14367.0,0.998,4,2024-03-01,SOCIAL
C003,IPL 2024 Final,Instagram,42825.0,-0.212,25,2024-03-01,SOCIAL
C003,IPL 2024 Final,YouTube,9608.0,0.422,8,2024-03-01,SOCIAL
C003,IPL 2024 Final,Facebook,3626.0,-0.283,5,2024-03-01,SOCIAL
C004,Panchayat S3,Twitter,25583.0,-0.482,29,2024-03-01,SOCIAL
C004,Panchayat S3,Instagram,33550.0,99.0,48,2024-03-01,SOCIAL
C004,Panchayat S3,YouTube,46781.0,0.694,4,2024-03-01,SOCIAL
C004,Panchayat S3,Facebook,19790.0,0.679,33,2024-03-01,SOCIAL
C005,Mirzapur S3,Twitter,7184.0,-0.819,48,2024-03-01,SOCIAL
C005,Mirzapur S3,Instagram,42962.0,-0.272,49,2024-03-01,SOCIAL
C005,Mirzapur S3,YouTube,12906.0,0.747,45,2024-03-01,SOCIAL
C005,Mirzapur S3,Facebook,47906.0,-0.047,41,2024-03-01,SOCIAL
C001,Anupamaa S1,Twitter,,0.262,39,2024-03-02,SOCIAL
C001,Anupamaa S1,Instagram,27337.0,-0.27,11,2024-03-02,SOCIAL
C001,Anupamaa S1,YouTube,31736.0,0.844,11,2024-03-02,SOCIAL
C001,Anupamaa S1,Facebook,39139.0,-0.366,48,2024-03-02,SOCIAL
C002,KBC Season 15,Twitter,35759.0,-0.215,30,2024-03-02,SOCIAL
C002,KBC Season 15,Instagram,30824.0,0.394,22,2024-03-02,SOCIAL
C002,KBC Season 15,YouTube,23728.0,-0.404,38,2024-03-02,SOCIAL
C002,KBC Season 15,Facebook,38423.0,0.428,3,2024-03-02,SOCIAL
C003,IPL 2024 Final,Twitter,31177.0,-0.822,12,2024-03-02,SOCIAL
C003,IPL 2024 Final,Instagram,45542.0,0.176,39,2024-03-02,SOCIAL
C003,IPL 2024 Final,YouTube,25277.0,0.218,39,2024-03-02,SOCIAL
C003,IPL 2024 Final,Facebook,6397.0,-0.349,46,2024-03-02,SOCIAL
C004,Panchayat S3,Twitter,36085.0,-0.634,31,2024-03-02,SOCIAL
C004,Panchayat S3,Instagram,720.0,-0.901,9,2024-03-02,SOCIAL
C004,Panchayat S3,YouTube,37709.0,-0.505,50,2024-03-02,SOCIAL
C004,Panchayat S3,Facebook,45674.0,0.651,14,2024-03-02,SOCIAL
C005,Mirzapur S3,Twitter,8533.0,-0.218,37,2024-03-02,SOCIAL
C005,Mirzapur S3,Instagram,12881.0,-0.058,17,2024-03-02,SOCIAL
C005,Mirzapur S3,YouTube,27670.0,-0.961,5,2024-03-02,SOCIAL
C005,Mirzapur S3,Facebook,16465.0,-0.131,35,2024-03-02,SOCIAL
C001,Anupamaa S1,Twitter,35210.0,-0.426,24,2024-03-03,SOCIAL
C001,Anupamaa S1,Instagram,32849.0,-0.036,45,2024-03-03,SOCIAL
C001,Anupamaa S1,YouTube,8974.0,0.484,5,2024-03-03,SOCIAL
C001,Anupamaa S1,Facebook,34591.0,-0.468,45,2024-03-03,SOCIAL
C002,KBC Season 15,Twitter,41086.0,0.292,5,2024-03-03,SOCIAL
C002,KBC Season 15,Instagram,47445.0,0.181,27,2024-03-03,SOCIAL
C002,KBC Season 15,YouTube,49441.0,-0.83,28,2024-03-03,SOCIAL
C002,KBC Season 15,Facebook,43775.0,0.975,24,2024-03-03,SOCIAL
C003,IPL 2024 Final,Twitter,22119.0,0.116,11,2024-03-03,SOCIAL
C003,IPL 2024 Final,Instagram,10267.0,-0.56,24,2024-03-03,SOCIAL
C003,IPL 2024 Final,YouTube,23793.0,0.766,45,2024-03-03,SOCIAL
C003,IPL 2024 Final,Facebook,35934.0,-0.354,32,2024-03-03,SOCIAL
C004,Panchayat S3,Twitter,43889.0,-0.948,28,2024-03-03,SOCIAL
C004,Panchayat S3,Instagram,,-0.989,43,2024-03-03,SOCIAL
C004,Panchayat S3,YouTube,10019.0,0.536,36,2024-03-03,SOCIAL
C004,Panchayat S3,Facebook,46859.0,-0.645,15,2024-03-03,SOCIAL
C005,Mirzapur S3,Twitter,15536.0,-0.286,10,2024-03-03,SOCIAL
C005,Mirzapur S3,Instagram,35697.0,0.708,34,2024-03-03,SOCIAL
C005,Mirzapur S3,YouTube,40238.0,-0.004,24,2024-03-03,SOCIAL
C005,Mirzapur S3,Facebook,47692.0,0.788,23,2024-03-03,SOCIAL
C001,Anupamaa S1,Twitter,39331.0,0.298,20,2024-03-04,SOCIAL
C001,Anupamaa S1,Instagram,31847.0,0.886,27,2024-03-04,SOCIAL
C001,Anupamaa S1,YouTube,34588.0,0.328,48,2024-03-04,SOCIAL
C001,Anupamaa S1,Facebook,32791.0,-0.468,18,2024-03-04,SOCIAL
C002,KBC Season 15,Twitter,44395.0,-0.28,3,2024-03-04,SOCIAL
C002,KBC Season 15,Instagram,29909.0,0.369,34,2024-03-04,SOCIAL
C002,KBC Season 15,YouTube,,-0.795,1,2024-03-04,SOCIAL
C002,KBC Season 15,Facebook,8154.0,0.997,23,2024-03-04,SOCIAL
C003,IPL 2024 Final,Twitter,47677.0,0.369,34,2024-03-04,SOCIAL
C003,IPL 2024 Final,Instagram,35904.0,-0.902,35,2024-03-04,SOCIAL
C003,IPL 2024 Final,YouTube,31569.0,-0.368,48,2024-03-04,SOCIAL
C003,IPL 2024 Final,Facebook,20448.0,0.638,23,2024-03-04,SOCIAL
C004,Panchayat S3,Twitter,49262.0,-0.949,44,2024-03-04,SOCIAL
C004,Panchayat S3,Instagram,22278.0,0.086,42,2024-03-04,SOCIAL
C004,Panchayat S3,YouTube,884.0,-0.36,1,2024-03-04,SOCIAL
C004,Panchayat S3,Facebook,7235.0,-0.997,42,2024-03-04,SOCIAL
C005,Mirzapur S3,Twitter,36541.0,0.779,27,2024-03-04,SOCIAL
C005,Mirzapur S3,Instagram,31982.0,0.189,17,2024-03-04,SOCIAL
C005,Mirzapur S3,YouTube,16722.0,-0.001,6,2024-03-04,SOCIAL
C005,Mirzapur S3,Facebook,38652.0,-0.576,35,2024-03-04,SOCIAL
C001,Anupamaa S1,Twitter,47932.0,0.096,28,2024-03-05,SOCIAL
C001,Anupamaa S1,Instagram,24802.0,-0.612,25,2024-03-05,SOCIAL
C001,Anupamaa S1,YouTube,41649.0,-0.409,49,2024-03-05,SOCIAL
C001,Anupamaa S1,Facebook,21759.0,-0.516,15,2024-03-05,SOCIAL
C002,KBC Season 15,Twitter,15433.0,-0.399,29,2024-03-05,SOCIAL
C002,KBC Season 15,Instagram,29111.0,-0.447,37,2024-03-05,SOCIAL
C002,KBC Season 15,YouTube,26866.0,0.948,13,2024-03-05,SOCIAL
C002,KBC Season 15,Facebook,31525.0,0.154,10,2024-03-05,SOCIAL
C003,IPL 2024 Final,Twitter,10337.0,0.586,45,2024-03-05,SOCIAL
C003,IPL 2024 Final,Instagram,28306.0,0.84,11,2024-03-05,SOCIAL
C003,IPL 2024 Final,YouTube,32998.0,-0.771,5,2024-03-05,SOCIAL
C003,IPL 2024 Final,Facebook,22705.0,-0.999,14,2024-03-05,SOCIAL
C004,Panchayat S3,Twitter,31879.0,-0.42,36,2024-03-05,SOCIAL
C004,Panchayat S3,Instagram,41965.0,-0.003,19,2024-03-05,SOCIAL
C004,Panchayat S3,YouTube,20627.0,-0.899,11,2024-03-05,SOCIAL
C004,Panchayat S3,Facebook,7656.0,0.201,1,2024-03-05,SOCIAL
C005,Mirzapur S3,Twitter,21038.0,0.817,1,2024-03-05,SOCIAL
C005,Mirzapur S3,Instagram,16647.0,-0.054,49,2024-03-05,SOCIAL
C005,Mirzapur S3,YouTube,27409.0,-0.947,31,2024-03-05,SOCIAL
C005,Mirzapur S3,Facebook,42147.0,0.127,11,2024-03-05,SOCIAL
C001,Anupamaa S1,Twitter,39105.0,-0.848,23,2024-03-06,SOCIAL
C001,Anupamaa S1,Instagram,38602.0,-0.026,16,2024-03-06,SOCIAL
C001,Anupamaa S1,YouTube,26949.0,-0.245,37,2024-03-06,SOCIAL
C001,Anupamaa S1,Facebook,35006.0,0.502,21,2024-03-06,SOCIAL
C002,KBC Season 15,Twitter,38150.0,-0.77,36,2024-03-06,SOCIAL
C002,KBC Season 15,Instagram,6203.0,99.0,20,2024-03-06,SOCIAL
C002,KBC Season 15,YouTube,31864.0,0.954,15,2024-03-06,SOCIAL
C002,KBC Season 15,Facebook,25584.0,-0.128,14,2024-03-06,SOCIAL
C003,IPL 2024 Final,Twitter,40338.0,-0.118,34,2024-03-06,SOCIAL
C003,IPL 2024 Final,Instagram,34647.0,-0.3,29,2024-03-06,SOCIAL
C003,IPL 2024 Final,YouTube,19724.0,0.012,39,2024-03-06,SOCIAL
C003,IPL 2024 Final,Facebook,44862.0,0.36,42,2024-03-06,SOCIAL
C004,Panchayat S3,Twitter,23837.0,-0.095,16,2024-03-06,SOCIAL
C004,Panchayat S3,Instagram,7520.0,0.6,40,2024-03-06,SOCIAL
C004,Panchayat S3,YouTube,35176.0,-0.494,17,2024-03-06,SOCIAL
C004,Panchayat S3,Facebook,17397.0,0.916,47,2024-03-06,SOCIAL
C005,Mirzapur S3,Twitter,39482.0,0.865,5,2024-03-06,SOCIAL
C005,Mirzapur S3,Instagram,28617.0,-0.514,37,2024-03-06,SOCIAL
C005,Mirzapur S3,YouTube,21080.0,-0.638,31,2024-03-06,SOCIAL
C005,Mirzapur S3,Facebook,16547.0,-0.045,31,2024-03-06,SOCIAL
C001,Anupamaa S1,Twitter,18297.0,-0.526,41,2024-03-07,SOCIAL
C001,Anupamaa S1,Instagram,10442.0,-0.841,15,2024-03-07,SOCIAL
C001,Anupamaa S1,YouTube,33365.0,-0.452,30,2024-03-07,SOCIAL
C001,Anupamaa S1,Facebook,29222.0,-0.262,5,2024-03-07,SOCIAL
C002,KBC Season 15,Twitter,40787.0,-0.837,36,2024-03-07,SOCIAL
